"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"POMU",12,20,9,"No","Unavg",0.191809779165618,0.225527108862987,NA,NA,-0.88504370915687,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",12,47,21,"No","Unavg",0.100483891079826,-2.36467736806679,NA,NA,-0.911814113397803,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",12,18,12,"No","Unavg",0.188129297617204,-25.0375289651883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",12,33,19,"No","Unavg",0.109377695615605,-5.35829304795491,NA,NA,-0.611079678968114,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",12,23,23,"No","Unavg",0.0303339729882517,-6.3027277716967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",12,15,21,"No","Unavg",0.0546987298950746,-2.12312748886591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",12,48,20,"No","Unavg",0.146641735339201,-10.1000087310234,NA,NA,-1.01816881346492,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",12,17,32,"No","Unavg",0.118615882775478,-3.7981905238444,NA,NA,0.708747800416984,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",12,34,38,"No","Unavg",0.0492444496361184,-2.77790502898536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",12,10,25,"No","Unavg",0.18876708591142,-4.91313247015082,NA,NA,1.01227163465685,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",12,95,108,"Yes","Unavg",0.104885050373435,-1.27453560839654,11.9421295396701,-23.6685349216937,NA,NA,NA,-1.92163062588891,0.292440212090936,47.296287102687,-5.43422656524373,NA,NA
"VASI",12,24,26,"No","Unavg",0.180195106681599,-11.0609925648238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",13,72,58,"No","Unavg",0.246159185597465,-2.31193777945761,NA,NA,-0.315327385792967,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",13,15,13,"No","Unavg",0.0540625945392722,-2.36947488156168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",13,10,17,"Yes","Unavg",0.143125330176977,-3.6687749680583,-11.9688011114787,NA,NA,NA,NA,2.50191749101908,-0.493139392527657,1.38272544175423,39.8831140250798,NA,NA
"AMAL",13,42,44,"No","Unavg",0.106240333774688,-3.04755295291208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",13,42,28,"Yes","Unavg",0.0525906040149248,-2.27896925549476,-21.5333302679918,-8.83813915089834,NA,NA,NA,0.650486271913816,-0.420744476842149,8.45133844102525,18.7812787543585,NA,NA
"ATFI",13,24,29,"No","Unavg",0.0707386184997728,-1.62535963777247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",13,32,29,"No","Unavg",0.392610593666495,-28.0448238899656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",13,33,20,"Yes","Unavg",0.0587254044002898,-2.50482567801959,-12.5565390041284,-16.5612609596276,NA,NA,NA,0.676729485064768,-0.755651396006003,NA,NA,NA,NA
"CEVE",13,26,19,"Yes","Unavg",0.112356257297274,-2.84688274914017,-11.165881734528,-22.4645696563766,NA,NA,NA,1.79687944656729,-0.924917668622456,NA,NA,NA,NA
"CHUM",13,61,52,"No","Unavg",0.157551539251567,-3.82612246762533,NA,NA,0.389711696857664,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",13,44,51,"No","Unavg",0.153506210839757,-8.04903441914941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",13,20,25,"No","Unavg",0.109198578019723,-3.85171124692009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",13,18,25,"Yes","Unavg",0.0950025118146789,-3.07971145234494,-3.10069795677509,-14.2132545217343,NA,NA,NA,2.3563319578997,-0.167333533346696,NA,NA,NA,NA
"GAOV",13,11,6,"No","Unavg",0.115624544647139,-14.5661575760242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",13,21,19,"No","Unavg",0.182944093954155,-1.08737777957079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",13,20,44,"No","Unavg",0.116848994977056,-4.24651189317647,NA,NA,0.902479494035509,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",13,17,24,"No","Unavg",0.0602807760559662,-4.56605364068552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",13,12,7,"No","Unavg",0.058149060359436,-2.70016309572529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",13,17,9,"No","Unavg",0.155629923535973,-4.79456522634449,-77.2178058961532,-22.2002179565995,-0.679951242202424,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",13,48,65,"No","Unavg",0.208138516206902,-5.16478542821079,NA,NA,0.422723550123027,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",13,61,56,"No","Unavg",0.262696417688025,-3.78269093371836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",13,26,11,"No","Unavg",0.0222775937184027,-2.57963390914446,NA,NA,-0.900206599828431,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",13,29,13,"No","Unavg",0.158593491654315,-0.476694350705148,NA,NA,-13.0780607632924,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",13,127,107,"Yes","Unavg",0.0562450962711584,-0.710913043477066,-12.6954385859922,-10.165667971396,NA,NA,NA,0.9171310325611,-0.402798085570653,NA,NA,NA,NA
"POMU",13,20,8,"No","Unavg",0.192603687485366,0.192071754536517,NA,NA,-1.00947148184242,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",13,47,20,"No","Unavg",0.105914588736087,-2.40464172205888,NA,NA,-0.965999570416889,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",13,18,11,"No","Unavg",0.187711922862421,-25.3258115897736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",13,33,20,"No","Unavg",0.108376271405113,-5.33751033513156,NA,NA,-0.555293499970455,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",13,23,22,"No","Unavg",0.0403971736680566,-7.08190801149293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",13,15,23,"No","Unavg",0.0536499120178151,-2.07928186508629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",13,48,20,"No","Unavg",0.159889339223199,-10.9487091618679,NA,NA,-1.02551959682243,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",13,17,31,"No","Unavg",0.112761673879616,-3.6702158574213,NA,NA,0.671127332918829,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",13,34,41,"No","Unavg",0.0474338594271231,-2.50104541447911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",13,10,24,"No","Unavg",0.18643623359294,-4.20959701230032,NA,NA,0.965790058120313,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",13,95,114,"Yes","Unavg",0.10032398353787,-1.25642062864327,11.7046555353622,-22.4026158876437,NA,NA,NA,-1.94748780070945,0.37076912695111,53.5702209733108,-6.65400914349994,NA,NA
"VASI",13,24,23,"No","Unavg",0.170035921292131,-10.5444868407004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",14,72,61,"No","Unavg",0.247996840653314,-2.5138233534573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",14,15,13,"No","Unavg",0.0576561011160284,-4.41274105024183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",14,10,19,"Yes","Unavg",0.11763308857728,-3.6687749680583,-11.9688011114786,NA,NA,NA,NA,2.53589226078496,-0.0603923632503106,10.276552732928,32.8260079110508,NA,NA
"AMAL",14,42,42,"No","Unavg",0.110271392263188,-2.99237787107915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",14,42,27,"Yes","Unavg",0.0508846625437349,-2.27131879407781,-21.195057669124,-8.30092006051288,NA,NA,NA,0.3266703811351,-0.422976489444202,2.32418314206295,18.5094077239959,NA,NA
"ATFI",14,24,28,"No","Unavg",0.0748042525031656,-1.61529368003707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",14,32,30,"No","Unavg",0.392977100786278,-27.69698923749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",14,33,22,"Yes","Unavg",0.0530120433053183,-2.50262855645579,-14.1999754421934,-15.0807092060377,NA,NA,NA,0.657248316571817,-0.620662424035502,NA,NA,NA,NA
"CEVE",14,26,19,"Yes","Unavg",0.0962141873002548,-2.82718848207244,-10.1838619446397,-21.658488971384,NA,NA,NA,1.61542650672161,-0.824500604011931,NA,NA,NA,NA
"CHUM",14,61,55,"No","Unavg",0.156033075043384,-3.73172387671398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",14,44,49,"No","Unavg",0.131022194270948,-6.34445945444312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",14,20,20,"No","Unavg",0.0971240519040729,-3.91188426119222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",14,18,27,"Yes","Unavg",0.103130595251064,-3.15237403820762,-0.786387257420802,-19.1118975921561,NA,NA,NA,2.06827682606389,0.00335485502408296,-26.0845223162304,9.26291720123768,NA,NA
"GAOV",14,11,7,"No","Unavg",0.100445087822752,-12.70441047896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",14,21,21,"No","Unavg",0.191855059636859,-0.980301503459004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",14,20,40,"No","Unavg",0.12722568318118,-4.66336115254032,NA,NA,1.56338890527802,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",14,17,21,"No","Unavg",0.0584450217027058,-4.33043079193446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",14,12,9,"No","Unavg",0.0596226870367168,-2.59403473037152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",14,17,12,"No","Unavg",0.157054506716068,-5.0996265745013,-80.880174982084,-21.7451646620781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",14,48,65,"No","Unavg",0.213697459950347,-5.2687430595344,NA,NA,0.424785352068564,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",14,61,57,"No","Unavg",0.260470768590289,-4.1055081664494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",14,26,12,"No","Unavg",0.0184463573071753,-2.57963390914452,NA,NA,-0.810390171918212,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",14,29,15,"No","Unavg",0.110784602165592,-1.31549505203597,NA,NA,-0.723351087964425,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",14,127,106,"Yes","Unavg",0.0438105664339783,-0.702712288203406,-10.6615647652167,-10.9061750452756,NA,NA,NA,0.32026051795343,-0.338873662204672,NA,NA,NA,NA
"POMU",14,20,10,"No","Unavg",0.20808481449043,0.457649845433319,NA,NA,-0.780407215037155,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",14,47,23,"No","Unavg",0.0999907786957284,-2.23230115172288,NA,NA,-0.814230852761973,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",14,18,12,"No","Unavg",0.188129297617204,-25.0375289651883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",14,33,21,"No","Unavg",0.114488998013728,-7.49810947081767,NA,NA,4.47360584806696,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",14,23,25,"No","Unavg",0.0438045480107679,-7.2362875723518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",14,15,22,"No","Unavg",0.0551217298929141,-2.09321278706855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",14,48,19,"No","Unavg",0.146394184712713,-9.83437789306587,NA,NA,-1.07281752679224,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",14,17,31,"No","Unavg",0.114764540358538,-3.80334402560626,NA,NA,0.671631011856021,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",14,34,40,"No","Unavg",0.0543959072098673,-2.88653008420782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",14,10,24,"No","Unavg",0.202992855414405,-5.43508155229047,NA,NA,2.0640649014947,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",14,95,106,"Yes","Unavg",0.107254241053998,-1.28041547084342,12.0172991119428,-24.069309203275,NA,NA,NA,-1.63343565033215,0.222341474299036,52.6945839381455,-3.45309390466787,NA,NA
"VASI",14,24,30,"No","Unavg",0.186445880723196,-11.4600060706064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",15,72,60,"No","Unavg",0.246646987377668,-2.45158510681806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",15,15,13,"No","Unavg",0.0571964973579645,-4.74886331017978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",15,10,18,"Yes","Unavg",0.0828445415469655,-3.66877491294765,-11.968799651132,NA,NA,NA,NA,2.00023325442259,0.0834360876980917,3.62594275053371,34.7520836306635,NA,NA
"AMAL",15,42,44,"No","Unavg",0.115408779377726,-3.0146976338099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",15,42,26,"Yes","Unavg",0.0569617911671221,-2.27899180400564,-21.5343174201512,-8.83969460825059,NA,NA,NA,0.650511907285886,-0.520193544706608,8.45180057984149,22.4922798374927,NA,NA
"ATFI",15,24,28,"No","Unavg",0.0702342986163749,-1.64763327622778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",15,33,20,"Yes","Unavg",0.0616098353890678,-2.48316260375398,-13.6660162735416,-13.7788813596171,NA,NA,NA,0.867252036471245,-0.824383369830409,NA,NA,NA,NA
"CEVE",15,26,21,"Yes","Unavg",0.121013296710443,-2.87498782782211,-11.5962470715232,-23.928784392451,NA,NA,NA,1.98020386865003,-0.827440794299257,NA,NA,NA,NA
"CHUM",15,61,43,"No","Unavg",0.157509197913748,-4.04011134037472,NA,NA,0.172539512736314,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",15,44,54,"No","Unavg",0.149785251042524,-7.65244203472187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",15,20,25,"No","Unavg",0.109198578019723,-3.85171124692009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",15,18,24,"Yes","Unavg",0.089208433804274,-3.10732310295302,-6.81928713678008,-15.2561528089434,NA,NA,NA,2.23561348448953,-0.168026505405797,NA,NA,NA,NA
"GAOV",15,11,9,"No","Unavg",0.0982718658985113,-12.34211708768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",15,21,21,"No","Unavg",0.204076101943783,-0.882529076361627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",15,20,42,"No","Unavg",0.104472512354451,-4.39141844187383,NA,NA,0.843259283072584,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",15,17,24,"No","Unavg",0.0647421151574528,-4.5740589153136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",15,12,10,"No","Unavg",0.0690182678517072,-2.47275012794184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",15,17,9,"No","Unavg",0.157910607084056,-4.64529253285576,-71.4006009258,-17.7795585646278,-0.681595089716468,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",15,48,64,"No","Unavg",0.208461515454567,-5.03892256390926,NA,NA,0.400748132590812,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",15,61,54,"No","Unavg",0.255530725763291,-3.97487695157543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",15,26,12,"No","Unavg",0.0541361896479037,-4.18447779350176,NA,NA,-7.49419502679113,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",15,29,16,"No","Unavg",0.111623190237697,-1.11714703654137,NA,NA,-1.1666238498079,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",15,127,108,"Yes","Unavg",0.0422536839923565,-0.696613935140662,-10.1349936211978,-10.2718614957992,NA,NA,NA,0.552849518595673,-0.337014065278625,NA,NA,NA,NA
"POMU",15,20,9,"No","Unavg",0.191933173422277,0.227041750959284,NA,NA,-0.885104159934423,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",15,47,21,"No","Unavg",0.101186976588775,-2.67196214128549,NA,NA,-0.911644223666954,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",15,18,12,"No","Unavg",0.187495298594523,-24.9360271096626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",15,33,19,"No","Unavg",0.124623305655639,-5.80974579681335,NA,NA,-0.614725252873865,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",15,23,23,"No","Unavg",0.0422699614856628,-7.18819530769577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",15,15,21,"No","Unavg",0.0527196495907092,-2.13930027188598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",15,48,21,"No","Unavg",0.159018673233053,-10.9352116306413,NA,NA,-0.972193172576353,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",15,17,27,"No","Unavg",0.101649490189865,-3.69545451335949,NA,NA,0.513220321631623,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",15,34,39,"No","Unavg",0.051454089389164,-2.52866190567928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",15,95,113,"Yes","Unavg",0.105727902370621,-1.27924012423255,12.0023440231697,-23.9895693833078,NA,NA,NA,-1.63042093998812,0.34843968783789,52.576531766376,-10.6103554003753,NA,NA
"VASI",15,24,26,"No","Unavg",0.17680121565023,-11.458833400388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",16,72,57,"No","Unavg",0.24760144092519,-2.2730227086543,NA,NA,-0.340698730812484,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",16,15,13,"No","Unavg",0.0617411519384117,-4.48405294589232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",16,10,19,"Yes","Unavg",0.135611169044463,-3.6687749680583,-11.9688011114786,NA,NA,NA,NA,2.67259714630285,-0.143430597260585,6.05897705292099,31.6934990565226,NA,NA
"AMAL",16,42,41,"No","Unavg",0.108591468004871,-3.15275567112198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",16,42,27,"Yes","Unavg",0.0478291324470348,-2.24930486246342,-20.1770851217795,-6.62907932821561,NA,NA,NA,0.305148573694003,-0.42764729577136,2.1334115898544,21.6028011028455,NA,NA
"ATFI",16,24,30,"No","Unavg",0.0769897103157462,-1.56321699734606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",16,33,21,"Yes","Unavg",0.0547982953216782,-2.50086818797389,-14.6501195915066,-14.4902121117296,NA,NA,NA,0.649588875860183,-0.68435479134857,NA,NA,NA,NA
"CEVE",16,26,23,"Yes","Unavg",0.128114523729795,-2.89908278788507,-14.3653132574764,-24.1640115971798,NA,NA,NA,2.13849682257934,-0.736089204437606,NA,NA,NA,NA
"CHUM",16,61,47,"No","Unavg",0.160249087856396,-4.3050358574016,NA,NA,0.256199562240418,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",16,44,49,"No","Unavg",0.140447232068666,-7.30679078219846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",16,20,23,"No","Unavg",0.104861775956254,-3.68158214150159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",16,18,26,"Yes","Unavg",0.100038139371661,-3.12140791716071,-4.97187314228163,-16.7652552750854,NA,NA,NA,2.40335048145962,-0.0967672604383149,NA,NA,NA,NA
"GAOV",16,11,9,"No","Unavg",0.117898436946105,-14.555576987208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",16,21,21,"No","Unavg",0.185334451832755,-1.03140870454572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",16,20,45,"No","Unavg",0.0997422947563953,-4.3933330659441,NA,NA,0.921711279010814,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",16,17,22,"No","Unavg",0.0553746290554598,-4.25626776010804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",16,12,8,"No","Unavg",0.0639531166056856,-2.60293967366455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",16,17,8,"No","Unavg",0.149742363460723,-3.83391171966664,-40.4883301370138,NA,-0.811039540500282,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",16,48,67,"No","Unavg",0.206126086062871,-5.06228709641126,NA,NA,0.465008817206561,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",16,61,59,"No","Unavg",0.263832347092184,-3.92044473043525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",16,26,13,"No","Unavg",0.0344237021335502,-5.35444547659596,NA,NA,-0.732524517481457,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",16,29,13,"No","Unavg",0.117326012682729,-1.30362974076171,NA,NA,-0.876512113038803,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",16,127,105,"Yes","Unavg",0.0437655538388383,-0.70366588086158,-11.4645743130623,-10.2204911836,NA,NA,NA,0.185414439015041,-0.338086803320891,NA,NA,NA,NA
"POMU",16,20,10,"No","Unavg",0.202804221813798,0.392655366805941,NA,NA,-0.777854822485982,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",16,47,18,"No","Unavg",0.111000549228247,-2.85902121225281,NA,NA,-1.07883719449708,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",16,18,14,"No","Unavg",0.18253611694704,-23.2722947235196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",16,33,18,"No","Unavg",0.126754432374256,-7.49810947081766,NA,NA,5.11741339619403,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",16,23,21,"No","Unavg",0.0447780268736406,-7.43298086848838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",16,15,22,"No","Unavg",0.0551217298929141,-2.09321278706855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",16,48,19,"No","Unavg",0.162315887351391,-10.8060272700129,NA,NA,-1.0819126519531,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",16,17,28,"No","Unavg",0.104602039100562,-3.56825252741547,NA,NA,0.554505426434867,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",16,34,40,"No","Unavg",0.0459046712195024,-2.77867181044828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",16,95,111,"Yes","Unavg",0.104007393225368,-1.27265092092192,11.9178448368983,-23.5390705374556,NA,NA,NA,-1.61350504786266,0.312049249681808,51.9127208210106,-7.05275910878632,NA,NA
"VASI",16,24,24,"No","Unavg",0.16649372307459,-11.0335629729462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",17,72,62,"No","Unavg",0.249705323735131,-2.57177941448917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",17,15,12,"No","Unavg",0.0573914186174487,-4.24534747039274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",17,10,22,"Yes","Unavg",0.0953264875655772,-3.58073729543889,NA,NA,NA,NA,NA,2.58748552242864,0.30045284244223,NA,NA,NA,NA
"AMAL",17,42,46,"No","Unavg",0.114459087999988,-2.84899435115381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",17,42,27,"Yes","Unavg",0.0536920334226705,-2.27247653888712,-21.2466922209563,-8.38347380901037,NA,NA,NA,0.642976175955627,-0.469641385728368,8.31634901686547,21.9280725615298,NA,NA
"ATFI",17,24,28,"No","Unavg",0.0743670050966007,-1.61836378041892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",17,32,31,"No","Unavg",0.392724943123519,-29.2308308880991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",17,33,20,"Yes","Unavg",0.0661070814121811,-2.50554449998907,-12.6112147432189,-16.5806375114661,NA,NA,NA,0.902463590478116,-0.82854707668372,NA,NA,NA,NA
"CEVE",17,26,19,"Yes","Unavg",0.131956269309445,-2.88237688857912,-13.0787625626037,-23.7670951911519,NA,NA,NA,1.97759768296487,-1.03604751850007,NA,NA,NA,NA
"CHUM",17,61,48,"No","Unavg",0.150256724751143,-3.76501757228783,NA,NA,0.16689559786914,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",17,44,47,"No","Unavg",0.145141982726928,-7.95477535864977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",17,20,24,"No","Unavg",0.099159199350337,-3.96536013572611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",17,18,22,"Yes","Unavg",0.0740066132480162,-3.06435001292408,-3.29608183316878,-13.0022161062394,NA,NA,NA,2.04612939169144,-0.243831767576005,NA,NA,NA,NA
"GAOV",17,11,7,"No","Unavg",0.0940118424969006,-12.5194430989475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",17,21,22,"No","Unavg",0.177222020145053,-1.07547854512778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",17,20,38,"No","Unavg",0.105461748861557,-5.20264117979679,NA,NA,0.728086408281076,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",17,17,26,"No","Unavg",0.0677123592007655,-4.44112857122859,NA,NA,0.465590332720648,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",17,12,10,"No","Unavg",0.0612171101922123,-2.53710067312493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",17,17,9,"No","Unavg",0.166940263191852,-4.50500800425445,-68.4852491412242,-22.4463710084418,-2.18214267051625,-40.7398002500198,NA,NA,NA,NA,NA,NA,NA
"LIBO",17,48,65,"No","Unavg",0.207188954937536,-5.14462365869723,NA,NA,0.422372397561652,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",17,61,57,"No","Unavg",0.262798729649766,-4.08299579152713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",17,26,15,"No","Unavg",0.0715548072989223,-4.18447779350174,NA,NA,-12.1940355664234,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",17,29,12,"No","Unavg",0.156072253550831,-0.476694350705121,NA,NA,-12.3519132276429,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",17,127,102,"Yes","Unavg",0.0468064120898054,-0.70307593935647,-11.2333134418431,-10.3664810649083,NA,NA,NA,0.435710828571032,-0.417654404709925,NA,NA,NA,NA
"POMU",17,20,9,"No","Unavg",0.20444918054446,0.381254032072746,NA,NA,-0.891460195066752,NA,NA,NA,NA,NA,NA,NA,NA
