"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"EPAN",53,18,26,"Yes","Global_unavg",0.0861271264792541,-8.16025716098578,0.0103392904760859,-4.5039989996248e-06,6.58619973566973,3.65281373681847,-0.00799204713333577,-0.00732702906886735,3.1605245663977e-06,3.2352515659311e-06,0.000618221618005702,0.0185460803540086,0.018444178333735,0.0314233555893648,0.223440054018498,0.178215735008627,0.187088266280932,0.222966729066619,0.177089924951475,-13.5599775865794,0.00272760451614482,-8.79618021491045e-06,0.745632563780904,-2.11168766253682,-0.020185593182685,-0.0188459363769379,-1.91210209838201e-06,-1.34290311490173e-06,-4.10619760538373,0.0201384338286047,-1.21377592349431e-06,12.9986638544504,9.92106545758759,0.0035046773120802,0.00331759749562077,8.47340687797416e-06,8.23684091001136e-06
"PAMY",53,127,105,"Yes","Global_unavg",0.0469939976316706,-1.99597066055208,0.00377207808835837,-1.98097554989176e-06,2.29483915153832,0.111493430900352,-0.00292750312061011,-0.00110738774341491,1.06645664989198e-06,5.06617367812289e-07,0.00485699421790793,0.00718982264749506,0.00143191711834116,0.226951196314662,0.917457556204661,0.450930065218375,0.60259524344025,0.526570210770015,0.59082732199904,-3.43116064776239,0.0010937130342032,-3.24589261580753e-06,-1.45989736207441,-2.02035324097839,-0.0105028306836074,-0.00526171428260956,-2.45122238663004e-06,-1.36051178747848e-06,-0.643072871010513,0.00661139240119509,-8.02933915027329e-07,6.12256089203339,2.21076701871766,0.00496165402595808,0.00309975635503673,4.27044474210911e-06,2.3459682345028e-06
"VAME",53,95,119,"Yes","Global_unavg",0.117817880569572,-7.2230974105459,0.0111389560841422,-4.39714430012485e-06,-6.95082207863313,0.815501221588552,0.0044158771766352,-0.000333903410095655,NA,NA,7.69045298742243e-18,2.69104328567121e-15,1.38160872351573e-14,0.0252964195989551,0.137693275656312,0.018070602647569,0.450963951500866,NA,NA,-8.94133226128271,0.00847246660894754,-5.55722914027993e-06,-14.1653500480549,-0.255606875140386,0.001263566656211,-0.00120852098489175,NA,NA,-5.64624303529673,0.0140027554980157,-3.31552779056679e-06,-1.98763227367737,1.90408234837939,0.00861244237734091,0.000532445121206924,NA,NA
"ACMI",54,10,18,"Yes","Global_unavg",0.172464371371757,-4.70020340998579,0.00369005418295751,-2.18505391062249e-06,3.63972019483237,-15.2765752836921,-0.00366105531071062,0.0157627644720356,2.1172472270606e-06,-3.15696927750664e-06,0.032570747414759,0.41962165801797,0.313296208874109,0.209109949690476,0.211826545959804,0.537929094939276,0.321521630396042,0.431307404058483,0.546896230701516,-9.84042152933586,-0.00413231837415898,-7.33272483522202e-06,-1.88830730905617,-48.5335817130878,-0.0162806875148866,-0.00750797944438345,-2.85497286508232e-06,-1.61430155767956e-05,-1.03092578865194,0.0142384074545451,1.41720870815332e-06,9.78811877413702,0.719915462654527,0.00754917534226747,0.0571495992128996,8.00650595446146e-06,5.44490289353985e-06
"ARUV",54,42,27,"Yes","Global_unavg",0.0529914519090358,-2.20636439905747,0.00201633190538506,-1.58300803164985e-06,1.60431803569501,-2.83574153016815,-0.00335876168262787,0.00267322654760503,1.65504433138816e-06,-3.90451098122853e-07,0.03208320425148,0.357497060802346,0.131171399024457,0.520170686027916,0.153531545704847,0.539710044890829,0.485037821889509,0.504265866347234,0.818192315848954,-4.37493698331614,-0.00203988723818496,-3.82729929215352e-06,-3.73418917779708,-7.01417858439717,-0.0140818929268757,-0.00462290934809567,-3.7267751940228e-06,-3.84842306042736e-06,-0.308431648525704,0.00661628393301804,3.19594585156141e-07,6.36876736611229,0.86751462906175,0.00808487647796816,0.0105364121083416,6.36545802683477e-06,2.89310806695309e-06
"CARU",54,33,22,"Yes","Global_unavg",0.06070490348049,-3.60285653327251,0.00395704852729322,-2.2555386369144e-06,1.06370265905885,-4.19833967774629,-0.00202621173670768,0.00692725603578476,1.29738603133605e-06,-2.99018785927117e-06,0.00408410628663294,0.124636408872539,0.0610342049335196,0.70361242194514,0.133101876330899,0.720461932793792,0.213354567116893,0.600188763800973,0.250029628311607,-6.29815334346127,-0.000731359048265918,-4.8622785213161e-06,-5.2512539657157,-10.3081736866762,-0.0127835850827408,-0.00317809576924693,-4.07609375589501e-06,-8.70062689533243e-06,-1.34202157314442,0.00945104054212767,-9.89516882745814e-08,6.20139772627855,0.83758593352839,0.0102246828469406,0.0190121766309657,5.97960029936075e-06,1.69842732497994e-06
"CEVE",54,26,19,"Yes","Global_unavg",0.12067921786583,-5.08928088184929,0.00641493450085316,-3.33669831467707e-06,-3.77464630763671,-0.80390028226134,0.0105351083055813,-0.00110544285343387,-4.28964961858342e-06,8.7438417476878e-07,0.00138474566846393,0.0470641172441165,0.0277241389573849,0.360158522094942,0.787059049043621,0.193166353087851,0.848643020401346,0.234929597800807,0.737589615428703,-8.58092444827792,0.000669463108403572,-6.68830105731213e-06,-13.7344293700047,-7.29637124357686,-0.00345856581440391,-0.0119702330643569,-1.26574876361397e-05,-4.71782883817178e-06,-2.28833703316897,0.0134502957148086,-6.83266461682259e-07,3.20179553205892,4.67799367233321,0.0295327247934235,0.0112695149083226,2.01716758128983e-06,5.80699271374653e-06
"EPAN",54,18,28,"Yes","Global_unavg",0.116921641980094,-8.16025716098574,0.0103392904760859,-4.50399899962479e-06,6.92536869141009,4.40990944595183,-0.0081071897042587,-0.00941537235433453,3.29095191965301e-06,4.27221929410931e-06,0.000618221618005654,0.0185460803540085,0.018444178333735,0.0195976686973865,0.135986769705651,0.15430334943665,0.0839146614563417,0.182183138655585,0.0669035431347752,-13.5599775865794,0.00272760451614482,-8.79618021491047e-06,1.37214276741146,-1.24415792988068,-0.0199380669879339,-0.0207906528509961,-1.42350971803613e-06,-1.14318776957042e-07,-4.10619760538373,0.0201384338286047,-1.2137759234943e-06,13.2118225847768,10.6179158222462,0.00272119088750917,0.000925467228619549,8.42639974150691e-06,9.18704223086369e-06
"PAMY",54,127,105,"Yes","Global_unavg",0.056382529352884,-1.99597066055208,0.00377207808835835,-1.98097554989175e-06,-0.549544613589795,-0.716291958616098,0.00221395058371171,0.000945626725267144,-8.79592295541084e-07,-5.28484444534059e-07,0.00485699421790841,0.00718982264749563,0.00143191711834129,0.780252829359252,0.523253273587406,0.587281046358444,0.672714694146784,0.623157355083447,0.599648143590147,-3.43116064776253,0.00109371303420293,-3.24589261580766e-06,-4.70039385990822,-2.95419176057726,-0.00540024868600001,-0.00339593257008428,-4.72468391843429e-06,-2.54400498250821e-06,-0.643072871010373,0.00661139240119539,-8.02933915027213e-07,3.17367562930361,1.46018991123325,0.0108465547136117,0.00540825695230908,2.40807720623044e-06,1.41850446044657e-06
"VAME",54,95,109,"Yes","Global_unavg",0.0967097551436545,-6.56328164028692,0.00990583192149645,-3.883823123646e-06,-7.04535606133075,0.827299382404156,0.00427155455915872,-0.000468979964213169,NA,NA,6.47834763453253e-16,4.70386329172497e-13,2.63227156674464e-12,0.0353866094521487,0.126059256090434,0.0320062791471017,0.283865782597685,NA,NA,-8.22599357391913,0.00731350030087827,-5.01088966934226e-06,-14.918602547955,-0.227164101253129,0.000960074923906463,-0.00133449363618136,NA,NA,-5.03744129176471,0.0126880456755968,-2.83200566408232e-06,-1.8085021205857,1.8988600834714,0.00878619879923303,0.000385574697683841,NA,NA
"ACMI",55,10,21,"Yes","Global_unavg",0.127011101458593,-4.7002033814018,0.003690054110048,-2.18505386838442e-06,2.52781377719686,-1.5946429783167,-0.00188377738679213,-0.000857310232060681,1.54600515449665e-06,1.83322684244242e-06,0.0325630020561558,0.419596148523356,0.313261867879345,0.398395434170433,0.658942421292871,0.754509763884249,0.893685493821729,0.567713508335472,0.502959884465931,-9.84042083156731,-0.00413231437778644,-7.33272195394919e-06,-3.34479988434121,-9.5320691654629,-0.0145820749583207,-0.0139332094658121,-3.49078655406657e-06,-3.36781033368259e-06,-1.03092450305275,0.014238407753431,1.41721016735814e-06,8.7819955174422,5.35046017657789,0.00963759691796635,0.012091578363341,7.44887860011518e-06,7.74376937245768e-06
"ARUV",55,42,28,"Yes","Global_unavg",0.0502222494601845,-2.20636439905744,0.00201633190538501,-1.58300803164984e-06,0.512778862035637,-1.77454812045346,-0.000697744674982944,0.000613185070427178,6.16564011805135e-07,4.8165436286731e-07,0.0320832042514825,0.357497060802356,0.131171399024461,0.835743648507479,0.336806130254334,0.89445661637687,0.865153724331229,0.795180216031961,0.764558119950042,-4.37493698331615,-0.00203988723818495,-3.82729929215353e-06,-4.88343926114441,-5.61536022739867,-0.01070027224451,-0.00634601176720846,-4.53611896695732e-06,-2.7487518121653e-06,-0.308431648525704,0.00661628393301803,3.19594585156148e-07,5.12989916553925,1.71128193566825,0.0104854658209689,0.00794185362021671,5.05044863806092e-06,3.62894280574577e-06
"CARU",55,33,22,"Yes","Global_unavg",0.0613502858544485,-3.60285653327252,0.00395704852729325,-2.25553863691443e-06,-2.09040149695581,-2.98717688223035,0.00315620902123922,0.00482222619794262,-4.9866203978878e-07,-2.18105833153484e-06,0.00408410628663212,0.12463640887253,0.0610342049335145,0.572159153647844,0.248736746899303,0.640481826498057,0.359029795979094,0.859212031325587,0.38007972582254,-6.29815334346127,-0.000731359048265931,-4.86227852131612e-06,-11.4959597891089,-8.60021121331759,-0.00868118789033241,-0.00480228476967541,-7.1514354319185e-06,-7.62572549802925e-06,-1.34202157314441,0.00945104054212771,-9.89516882745643e-08,4.03590427997537,1.73225281421344,0.0194508922815928,0.0161685826129132,4.50938495854575e-06,2.32845517758751e-06
"CEVE",55,26,23,"Yes","Global_unavg",0.126340384656696,-5.0892808818493,0.00641493450085316,-3.33669831467707e-06,-4.54745507150652,-2.43097611024869,0.0128322203951919,0.00222176638571587,-5.433074384146e-06,-4.29822816618498e-07,0.00138474566846382,0.047064117244115,0.0277241389573839,0.281157506348978,0.429373656141932,0.126351431142211,0.703638359890492,0.150453406533386,0.868869990828855,-8.58092444827792,0.000669463108403576,-6.68830105731214e-06,-14.6653719554391,-9.11384989789649,-0.00161214094700198,-0.00873125438431347,-1.41976586398793e-05,-5.94982054024764e-06,-2.28833703316896,0.0134502957148085,-6.83266461682255e-07,2.58194554741059,3.22610928295939,0.0325046274553318,0.0146387206922898,1.12586340530871e-06,4.50606706758961e-06
"EPAN",55,18,26,"Yes","Global_unavg",0.106102473145878,-8.1602571609858,0.0103392904760859,-4.50399899962481e-06,6.72653402101357,3.84955228925526,-0.00732370077007767,-0.00742325731964108,2.61889702724568e-06,3.11806218687287e-06,0.000618221618005664,0.018546080354008,0.0184441783337344,0.0285591918408155,0.200166230938905,0.22640970398855,0.187013540447867,0.330444531609254,0.203451873244776,-13.5599775865794,0.00272760451614478,-8.79618021491048e-06,0.889905568307347,-1.93386818372154,-0.019686815528573,-0.0190403842797057,-2.71475837716645e-06,-1.62328509474893e-06,-4.1061976053837,0.0201384338286047,-1.2137759234943e-06,13.1665800566169,10.1221243296988,0.00445662832914193,0.00343130749791811,8.06069058811978e-06,8.19306182795839e-06
"PAMY",55,127,107,"Yes","Global_unavg",0.0419303693427044,-1.9959706605521,0.0037720780883584,-1.98097554989178e-06,2.79344869479586,0.149503057553328,-0.00477307905441392,-0.00110338185336905,2.01004745307894e-06,5.10748238038097e-07,0.00485699421790771,0.00718982264749474,0.00143191711834109,0.128993490351053,0.888748135954038,0.197819703039963,0.601280640436219,0.202644286311664,0.584767176621723,-3.43116064776238,0.0010937130342032,-3.24589261580752e-06,-0.819575949716815,-1.96611566012847,-0.012122696177614,-0.00523113052385476,-1.19758579126943e-06,-1.33906796760633e-06,-0.643072871010519,0.00661139240119509,-8.02933915027329e-07,6.51581155818427,2.23685933182284,0.00261329657313521,0.00306942917863519,5.08940956856719e-06,2.33713815480857e-06
"VAME",55,95,118,"Yes","Global_unavg",0.110233721266265,-7.02622757491289,0.0107717320786871,-4.24427604970028e-06,-6.0982294377385,0.957145771981139,0.00403273265673899,-0.000485925164211887,NA,NA,2.30428522550519e-17,1.00740536695667e-14,5.32691179570367e-14,0.0249692521119188,0.0790785361667757,0.014964875997367,0.270819678684387,NA,NA,-8.72241004624736,0.00813725831866203,-5.38969595796788e-06,-12.4712692638404,-0.104133418763786,0.00120845180528078,-0.00135870012217867,NA,NA,-5.46923101781596,0.01359993018971,-3.17580631393872e-06,-1.70373577462865,2.03851354420794,0.00779079339396517,0.000375655877577291,NA,NA
"ACMI",56,10,20,"Yes","Global_unavg",0.112807984505563,-4.70020338140201,0.00369005411004841,-2.18505386838461e-06,2.64573852019188,0.52751242704185,-0.00174911482130306,-0.00381838848036221,1.37964166779945e-06,2.7335388746129e-06,0.0325630020561526,0.419596148523312,0.313261867879309,0.373412377386328,0.865657152250733,0.771762664065261,0.521428856250911,0.612063034881695,0.299470624124059,-9.84042083156733,-0.00413231437778645,-7.33272195394919e-06,-3.15305762364543,-5.84525792578818,-0.0144513225758111,-0.0163141585044856,-3.71112950207314e-06,-2.14279415793673e-06,-1.03092450305274,0.014238407753431,1.41721016735815e-06,8.87592216641089,6.86959402894821,0.00979376414607937,0.00768574828243094,7.29817531795973e-06,8.51638381681718e-06
"ARUV",56,42,29,"Yes","Global_unavg",0.0503528238804508,-2.20636439905742,0.00201633190538497,-1.58300803164982e-06,0.512778862035637,-2.4477109151123,-0.000697744674982945,0.00176057122703731,6.16564011805135e-07,8.58704898824928e-08,0.0320832042514824,0.357497060802364,0.131171399024466,0.835743648507479,0.20131522487038,0.89445661637687,0.632006460791887,0.795180216031961,0.957782314891362,-4.37493698331613,-0.00203988723818496,-3.82729929215352e-06,-4.88343926114442,-6.45057622988558,-0.01070027224451,-0.00530023664389525,-4.53611896695732e-06,-3.17672551379794e-06,-0.308431648525713,0.00661628393301801,3.19594585156139e-07,5.12989916553924,1.14547176601639,0.0104854658209689,0.00924592934637613,5.05044863806092e-06,3.25479915543307e-06
"CARU",56,33,19,"Yes","Global_unavg",0.0805083379649681,-3.60285653327252,0.00395704852729325,-2.25553863691443e-06,0.218678574372483,-6.53974687817835,-0.000182558371200235,0.010895073844134,6.41563993022616e-07,-4.75806305391595e-06,0.00408410628663233,0.124636408872532,0.0610342049335155,0.938315748339582,0.0699443508076874,0.973774081454799,0.124908893161584,0.7893266770665,0.152006213747794,-6.29815334346159,-0.000731359048266429,-4.86227852131642e-06,-6.24468902664406,-14.7884558997288,-0.0105791610896017,-0.00142063622643927,-4.58392790342715e-06,-1.23872219279607e-05,-1.34202157314418,0.00945104054212837,-9.89516882743427e-08,5.33779327739561,-0.337525977656427,0.0119760348171957,0.0270017439664704,5.15628986223343e-06,9.44550536290218e-07
"CEVE",56,26,21,"Yes","Global_unavg",0.132346560404031,-5.08928088184931,0.00641493450085319,-3.33669831467708e-06,-4.54745507150655,-1.45044116600685,0.0128322203951919,0.000233031516070262,-5.43307438414601e-06,3.3966409583925e-07,0.00138474566846395,0.047064117244116,0.0277241389573843,0.281157506348978,0.631926329710402,0.126351431142211,0.968153830116669,0.150453406533386,0.896865830629871,-8.58092444827791,0.000669463108403588,-6.68830105731211e-06,-14.6653719554391,-8.05294694772958,-0.00161214094700188,-0.0106995079022794,-1.41976586398793e-05,-5.26121557674992e-06,-2.28833703316898,0.0134502957148086,-6.83266461682265e-07,2.58194554741059,4.11627302180844,0.0325046274553317,0.012696550568197,1.1258634053087e-06,5.2902170918256e-06
"EPAN",56,18,26,"Yes","Global_unavg",0.0947418512222165,-8.16025716098584,0.010339290476086,-4.50399899962482e-06,7.37759686071846,2.33549476706108,-0.00916342964429101,-0.00506161448295875,3.45592305283163e-06,2.37416684078509e-06,0.000618221618005698,0.0185460803540083,0.0184441783337347,0.0156351351727445,0.459994489587771,0.126327456718298,0.381049965688781,0.191353037756895,0.337895066745609,-13.5599775865793,0.00272760451614484,-8.79618021491046e-06,1.60975403602109,-3.87535061476095,-0.021473190189827,-0.0168979872122684,-1.7483247697638e-06,-2.42398534179198e-06,-4.10619760538372,0.0201384338286047,-1.2137759234943e-06,13.7970985299011,8.82371720886192,0.00241877355566617,0.00619116539706696,8.84559302102187e-06,7.48833713821991e-06
"PAMY",56,127,102,"Yes","Global_unavg",0.0497701877884061,-1.9959706605521,0.00377207808835838,-1.98097554989176e-06,0.833612567237027,-0.127033792769935,-0.00104807230791047,-0.000299297976599147,4.30041005728559e-07,2.25992887390271e-08,0.00485699421790789,0.00718982264749519,0.00143191711834122,0.66243783233802,0.907587469181416,0.79054787427459,0.890961621332991,0.803439987266818,0.981581298428051,-3.43116064776238,0.0010937130342032,-3.24589261580753e-06,-3.10431022356184,-2.30097828860933,-0.00857132443917642,-0.00454926343612405,-3.23202141661345e-06,-1.92874016480887e-06,-0.643072871010521,0.00661139240119508,-8.02933915027342e-07,4.52106099137511,2.00373915764738,0.00714291156379259,0.00403618965822699,3.66095578437086e-06,1.92317302983514e-06
"VAME",56,95,110,"Yes","Global_unavg",0.0980890059941149,-6.65703237179119,0.0100814620670656,-3.95693384765548e-06,-6.25097419751082,0.840458739695328,0.00395805554799505,-0.00048003539519188,NA,NA,3.43532590031153e-16,2.26464746771052e-13,1.25440928150389e-12,0.0319783282342789,0.121608030987129,0.0246093430521471,0.274781162887036,NA,NA,-8.32753530537275,0.00747892528748755,-5.08858364293739e-06,-13.1240027643736,-0.218030738294822,0.000989920785896254,-0.00134946454731381,NA,NA,-5.12407540050081,0.0128750258323034,-2.90103603830288e-06,-1.61616651076429,1.91636074877247,0.00796609851521774,0.000378187794457853,NA,NA
"ACMI",57,10,22,"Yes","Global_unavg",0.150198624893805,-4.70020338140187,0.00369005411004812,-2.18505386838448e-06,2.57521879916921,-3.922249531077,-0.000885242353607073,0.00370888758763343,9.79185379042035e-07,-1.21174107022222e-07,0.0325630020561565,0.419596148523348,0.313261867879341,0.375344597743549,0.334704190994626,0.88098111760582,0.598795979082925,0.714843351778801,0.967354717046843,-9.84042083156731,-0.00413231437778645,-7.3327219539492e-06,-3.01167648113509,-13.1202690600967,-0.0134012957660966,-0.0101954211855591,-4.00621067587275e-06,-6.00800397570382e-06,-1.03092450305275,0.014238407753431,1.41721016735814e-06,8.71564030833622,3.61641069518557,0.010355460111365,0.0185164032332377,6.83636767607417e-06,6.06992917579218e-06
"ARUV",57,42,27,"Yes","Global_unavg",0.0554790666973999,-2.2063643990575,0.00201633190538512,-1.58300803164988e-06,0.512778862035686,-2.68310525713262,-0.000697744674983056,0.00242049798031432,6.16564011805189e-07,-3.34055089466124e-07,0.0320832042514786,0.357497060802332,0.13117139902445,0.835743648507463,0.177758006992935,0.894456616376853,0.530822876878056,0.795180216031943,0.846057489133485,-4.37493698331615,-0.00203988723818497,-3.82729929215353e-06,-4.88343926114442,-6.87578844071097,-0.0107002722445101,-0.00492662890417194,-4.53611896695735e-06,-3.85045839185483e-06,-0.308431648525709,0.00661628393301803,3.19594585156144e-07,5.12989916553926,1.023782370408,0.0104854658209688,0.0103702267221804,5.05044863806093e-06,2.98210838185536e-06
"CARU",57,33,17,"Yes","Global_unavg",0.0794768564620654,-3.60285653327254,0.00395704852729326,-2.25553863691443e-06,0.218678574372494,-4.97563588177874,-0.000182558371200245,0.00706323452264317,6.41563993022619e-07,-2.83820137233573e-06,0.0040841062866323,0.124636408872532,0.0610342049335165,0.938315748339579,0.14068729740796,0.973774081454798,0.280170452383684,0.789326677066499,0.341829650075647,-6.29815334346127,-0.000731359048265919,-4.86227852131611e-06,-6.24468902664321,-12.6920553814095,-0.0105791610896006,-0.00441470043352777,-4.58392790342651e-06,-9.64681587215302e-06,-1.34202157314443,0.00945104054212769,-9.89516882745798e-08,5.33779327739503,0.857158094279086,0.0119760348171942,0.0218108369838502,5.15628986223292e-06,2.37200907317542e-06
"CEVE",57,26,22,"Yes","Global_unavg",0.136143669000316,-5.08928088184929,0.00641493450085312,-3.33669831467705e-06,-4.54745507150661,-4.27163122787927,0.012832220395192,0.0051107206153147,-5.43307438414605e-06,-1.51334596395364e-06,0.0013847456684641,0.0470641172441185,0.0277241389573859,0.281157506348971,0.229808355105467,0.126351431142207,0.435128545613715,0.150453406533381,0.597489326426997,-8.58092444827793,0.000669463108403571,-6.68830105731214e-06,-14.6653719554391,-12.2475027876464,-0.00161214094700186,-0.00685529385497067,-1.41976586398793e-05,-7.73821644091938e-06,-2.28833703316897,0.0134502957148086,-6.83266461682253e-07,2.58194554741057,2.06339830092349,0.0325046274553318,0.0194179809614165,1.1258634053087e-06,3.79185384438687e-06
"EPAN",57,18,22,"Yes","Global_unavg",0.117073474427266,-8.16025716098579,0.0103392904760859,-4.5039989996248e-06,3.76914246158772,2.56416223573131,0.00047398367156794,-0.00601861959018581,-1.93637679305452e-06,2.8130404486587e-06,0.000618221618005695,0.0185460803540086,0.0184441783337351,0.290591428189506,0.430041266092961,0.95102283835106,0.310184390123056,0.621869371308912,0.266692323197184,-13.5599775865794,0.00272760451614482,-8.79618021491045e-06,-3.48929709952386,-3.92227368012894,-0.0143005372493828,-0.0180718429529076,-1.09212618031113e-05,-2.13991679581032e-06,-4.10619760538373,0.0201384338286047,-1.2137759234943e-06,10.8997357671311,9.16440168811823,0.0168206445165964,0.00565812816361035,5.19444555096711e-06,8.00578848689706e-06
"PAMY",57,127,110,"Yes","Global_unavg",0.0550653180149399,-1.99597066055209,0.00377207808835838,-1.98097554989177e-06,3.30287982261508,-0.876274601216038,-0.00524993661358804,0.00124200275364929,2.17540413378033e-06,-6.05611346472155e-07,0.00485699421790785,0.00718982264749492,0.00143191711834112,0.0774512994217646,0.434380010486821,0.157333998342543,0.576979606938793,0.165059080924429,0.543585214074318,-3.4311606477624,0.00109371303420318,-3.24589261580754e-06,-0.306681854673949,-3.11135834173754,-0.0126876438602278,-0.00307807260629659,-9.80774542673533e-07,-2.59844615600786e-06,-0.643072871010518,0.00661139240119511,-8.02933915027324e-07,7.15808890745366,1.29782570307929,0.00207733551812012,0.00567762435648313,5.26207655736596e-06,1.32475029397908e-06
"VAME",57,95,108,"Yes","Global_unavg",0.0977882383909542,-6.66340433995234,0.01009339390423,-3.96190077877648e-06,-6.25580130678557,0.751040638171753,0.00396136721129722,-0.000428929868154113,NA,NA,3.977627037562e-16,2.6051152532808e-13,1.43908325066789e-12,0.0319448751298752,0.168687082473869,0.0245755385961995,0.330854416062022,NA,NA,-8.33936705289158,0.00748139842320479,-5.09816054158293e-06,-13.1320665414416,-0.313819681789606,0.000991573179380656,-0.00130096851340237,NA,NA,-5.12583518647559,0.0128978038363903,-2.90196996555815e-06,-1.61835203941497,1.83141004282728,0.00797148034261056,0.000432876731741734,NA,NA
"ACMI",58,10,16,"Yes","Global_unavg",0.145738592207341,-4.70020340998522,0.00369005418295625,-2.18505391062188e-06,3.67801477042228,-12.0557891367456,-0.00359407952754415,0.0134903813804444,1.93792627203135e-06,-3.04699134080336e-06,0.0325707474147814,0.419621658018134,0.313296208874254,0.21098972901532,0.178476384595642,0.555042027936553,0.286696554076646,0.483731169694049,0.49955118584685,-9.84042152933587,-0.00413231837415903,-7.33272483522204e-06,-1.96742255649628,-36.5920053018122,-0.0164306591532782,-0.00662731915622793,-3.26735359599548e-06,-1.41088780370217e-05,-1.03092578865193,0.0142384074545451,1.41720870815333e-06,9.88940585724857,0.76837730995379,0.00801049094344639,0.0463261888093534,7.92843655212523e-06,4.85479377583015e-06
"ARUV",58,42,26,"Yes","Global_unavg",0.0523894606402945,-2.20636439905744,0.002016331905385,-1.58300803164983e-06,1.60431803569499,-1.95912055183591,-0.00335876168262784,0.00108812850328678,1.65504433138815e-06,2.0356912879985e-07,0.0320832042514812,0.357497060802357,0.131171399024462,0.520170686027919,0.300473475786692,0.53971004489083,0.76967049036805,0.504265866347236,0.902612461692808,-4.37493698331613,-0.00203988723818495,-3.82729929215353e-06,-3.73418917779709,-5.91206357046241,-0.0140818929268757,-0.00603332784225423,-3.72677519402279e-06,-3.17060273446233e-06,-0.308431648525708,0.00661628393301803,3.19594585156145e-07,6.36876736611229,1.59422191582672,0.00808487647796806,0.00868099227879942,6.36545802683478e-06,3.43364587217084e-06
"CARU",58,33,19,"Yes","Global_unavg",0.0724510735831394,-3.60285653327253,0.00395704852729325,-2.25553863691442e-06,1.06370265905886,-6.58711626220122,-0.00202621173670772,0.0105516948106457,1.29738603133607e-06,-4.34426368644722e-06,0.00408410628663229,0.124636408872532,0.0610342049335161,0.703612421945134,0.057750146318388,0.720461932793785,0.112911922437829,0.600188763800965,0.15227792079865,-6.29815334346127,-0.000731359048265926,-4.86227852131611e-06,-5.25125396571572,-14.4419759988836,-0.0127835850827408,-0.00116687308848069,-4.07609375589502e-06,-1.1181907056398e-05,-1.34202157314441,0.00945104054212769,-9.89516882745666e-08,6.20139772627859,-0.558750386726989,0.0102246828469406,0.0254355909964269,5.97960029936075e-06,9.76704318131611e-07
"CEVE",58,26,22,"Yes","Global_unavg",0.146503339183355,-5.08928088184929,0.00641493450085317,-3.33669831467708e-06,-3.28969012200879,-3.59616195399001,0.0111730085113018,0.00364799159101105,-4.89931537816275e-06,-8.74959805880712e-07,0.00138474566846406,0.0470641172441177,0.0277241389573852,0.374636106375112,0.30397248444478,0.142034280744287,0.571710827856846,0.160983465377917,0.756179779009511,-8.58092444827789,0.000669463108403571,-6.68830105731212e-06,-11.8866993691118,-11.4504219797481,-0.00231090522894684,-0.00816959161495802,-1.28192903495293e-05,-6.98589732897869e-06,-2.28833703316899,0.0134502957148086,-6.83266461682265e-07,3.21754484577167,2.63961895539038,0.0285323225627,0.0177280815938761,1.31704530538142e-06,4.35946988582014e-06
"EPAN",58,18,25,"Yes","Global_unavg",0.0756154321040183,-8.16025716098576,0.0103392904760859,-4.50399899962481e-06,6.28947620731527,3.72428716133389,-0.00794797003744612,-0.00725605657373319,3.23997789971331e-06,3.12808125614192e-06,0.000618221618005618,0.0185460803540078,0.0184441783337343,0.0428063179158523,0.213114473183229,0.184882060085533,0.192302386928354,0.213711437777769,0.194855300847271,-13.5599775865794,0.00272760451614479,-8.79618021491046e-06,0.296062747564285,-2.01471381239827,-0.0202276248614816,-0.0187890719190564,-1.86995275196142e-06,-1.49901398847372e-06,-4.10619760538371,0.0201384338286047,-1.2137759234943e-06,12.7554612777243,9.97993942345846,0.00372593899057226,0.0034248478512274,8.5736386680106e-06,8.15068908604444e-06
