SiteName,Plotno,ABAM1,ABAM2,ABAM3,ABAM4,ABGR1,ABGR2,ABGR3,ABGR4,ABLA1,ABLA2,ABLA3,ABLA4,ABPR1,ABPR2,ABPR3,ABPR4,  ALRU  ,CHNO1,CHNO2,CHNO3,CHNO4,PIEN2,PIEN4,PISI2,PISI4,PIMO1,PIMO2,PIMO3,PIMO4,PSME1,PSME2,PSME3,PSME4,THPL1,THPL2,THPL3,THPL4,TSHE1,TSHE2,TSHE3,TSHE4,TSME1,TSME2,TSME3,TSME4,  ACCI  ,  ACTR  ,  ADBI  ,  ALSI  ,  AMAL  ,  ANMA  ,  ARUV  ,  ARMA  ,  ARLA  ,  ASCA  ,  ATFI  ,  BENE  ,  BLSP  ,  BRVU  ,  CAREX ,  CARO  ,  CASC  ,  CHME  ,  CHUM  ,  CILA2 ,  CIAL  ,  CLUN  ,  COCA  ,  COSC  ,  CORAL ,  DIOR  ,  EPAN  ,  ERMO  ,  FEOC  ,  FRAG  ,  GAOR  ,  GATR  ,  GAOV  ,  GASH  ,  GOOB  ,  GYDR  ,  HASA  ,  HIAL  ,  LIGR  ,  LICO4 ,  LIBO  ,  LICA  ,  LICO3 ,  LOCI  ,  LULA  ,  LUGL  ,  LUPA  ,  LYAM  ,  MADI  ,  MEFE  ,  MITEL ,  MONTI ,  OPHO  ,  OSMOR ,  OXOR  ,  PAMY  ,  PERA  ,  PENE  ,  PHEM  ,  POPU  ,  POMU  ,  PTAQ  ,  PYAS  ,  PYPI  ,  PYSE  ,  PYVI  ,  RHAL  ,  RIBR  ,  RIHO  ,  RILA  ,  ROGY  ,  RULA  ,  RUNI  ,  RUPA  ,  RUPE  ,  RUSP  ,  RUUR  ,  SASC  ,  SAMBU ,  SMST  ,  STAM  ,  STRO  ,  SYMO  ,  TABR  ,  TITR  ,  TIUN  ,  TRGR  ,  TRLA  ,  TROV  ,  VAAL  ,  VADE  ,  VAME  ,  VAOV  ,  VAPA  ,  VASC  ,  VASI  ,  VEVI  ,  VIGL  ,  VISE  ,  XETE  ,  ACGL  ,  CEVE  ,  COCOC ,  CONU  ,  GAHU  ,  JUCO4 ,  RHPU  ,  RULE  ,  SOOC  ,  VIED  ,  ACRU  ,  ADPE  ,  AGAST ,  AGROS ,  ALVI  ,  ANDE  ,  ANLY2 ,  APAN  ,  AQUIL ,  ARSY  ,  BRSU  ,  CABI  ,  CABU2 ,  CAME2 ,  CLPA  ,  COHE  ,  COME  ,  CYFR  ,  DIFO  ,  DRAU2 ,  EQFL  ,  FRAM  ,  GILIA ,  GORE  ,  HAOR  ,  HEUCH ,  HYDRO ,  HYMO  ,  LYCL  ,  MERTE ,  MOUN2 ,  MOCO  ,  MOSI  ,  HECO  ,  OSOB  ,  PAFI  ,  PEME  ,  PETAS ,  PONE  ,  POGL4 ,  POLO2 ,  PTERO ,  PYEL  ,  PYUN  ,  SAXIF ,  SAAR  ,  SENEC ,  SETR  ,  SMRA  ,  STCI  ,  STCR  ,  STOC  ,  STST  ,  TILA  ,  TOME  ,  POLEM ,  GNAPH ,  GEUM  ,  POBI  ,  CASTI ,  COMA3 ,  HODI  ,  UMBEL ,  ANTEN ,  PREM  ,  COLLO ,  FESU  ,  AGROP ,  TRCE  ,  RIBES ,  DAUCU ,  PYAP  ,  SYAL  ,  NONE  ,  RIVI  ,  LUST  ,  THALI ,  LATHY ,  CICUT ,  EPAL  ,  MIMUL ,  ANAPH ,  RUID  ,  DELPH ,  LUAL  ,  DODEC ,  LUPE  ,  VERON ,  RANUN ,  POTR2 ,PICO2,PICO4,  PIAL  ,  GABO  ,  ELGL  ,  ASMO  ,  PRUNU ,  AGRIM ,  FRVI  ,  GRAMI ,  FRVE  ,  GADI  ,  POMI2 ,  AGAU  ,  HORDE ,  PENST ,  PEDIC ,  LIGUS ,  MICRO ,  CALAM ,  TRSP  ,  VIOLA 
COWL,11,0.2,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0.2,4,2,2,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.2,2,0,0,0.2,2,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,8,0,0,0,0,0.2,20,0,0,0,4,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHAN,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,2,4,0,2,5,15,0,0,0,0,0,0,60,30,0.2,8,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0,0,2,0.2,0,0,1,0,0,0,0.2,0.2,2,0.2,0,0,70,0.2,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0.2,5,0.2,20,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0.2,0,20,0,0,0.2,3,0,0.2,0,0,0,6,0.2,1,0.2,0.2,0,0,1,0.2,0,0,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHAN,13,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,270,23,1,2,0,0,0,0,55,5,0,0,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0.2,0.2,0,0,0,3,0,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0,2,0,0.2,0,0,0.2,0,0,0,1,0.2,3,0,0,0.2,0.2,0,0.2,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEV,14,30,61,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,1,1,1,17,1,0,0,0,0,0,40,0.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,1,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,3,0,0.2,0,0,0.2,7,0,0.2,0,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHAN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0.2,1,0.2,0,0,0,0,0,40,3,0,0,2,0,0,0,0,0,0,40,0,0.2,0,0,0,0.2,1,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,65,1,0,0,1,0,0.2,2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.2,0,1,0,0,0,0.2,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,3,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHAN,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,41,5,4,0,0,0,0,0,60,25,0.2,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,30,0.2,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,6,1,0,0.2,0,0,0,0,0,0,4,0.2,0,0,0,0,1,0,0,1,0,0,1,4,0,0.2,0,0.2,0.2,0,0,0.2,0,1,0,0,0,0.2,2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHAN,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,1,0.2,0.2,0,0,0,0,0,50,20,0.2,0,0.2,0,0,1,0,0,0,15,0,0.2,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0,0.2,0,15,0.2,0,0,0.2,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,0,0,0.2,0,0,1,1,0.2,0.2,0,5,0.2,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHAN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,60,6,0.2,0,0.2,0,0,0.2,0,0,0,2,0,0.2,0.2,0,0,0,0.2,0,5,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANT,19,29,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13,4,0,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,50,0,0.2,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANT,20,11,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.2,16,19,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,0.2,0,0,0,3,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.2,7,0,0.2,0,6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIN,21,114,40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,10,3,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0.2,3,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,14,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0,0,0.2,40,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTS,22,38,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0.2,0,12,6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTS,23,32,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,4,0,0,0,0,8,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTS,24,18,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,1,1,5,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,15,0,0.2,0.2,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTS,25,60,109,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,2,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,3,0,0.2,0,0,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,25,0,15,1,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GROV,26,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,0.2,0,0,0,0,0,0,0,0.2,1,0,0,4,0.2,0,0,0,0,0,60,0,0,0.2,0,0.2,0,0,0,0.2,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0.2,4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0.2,0.2,0.2,0,0.2,0,0,0,4,0,0.2,0.2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEV,27,10,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,20,3,3,3,0,0,0,0,5,30,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0,0.2,2,0,0,0.2,0,0,0,0,0.2,0,0,0,0,10,0,0.2,0,0,1,0.2,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0,0.2,0,0,5,0,0,0,0,0.2,20,0,0.2,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEV,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.2,0,0,0,0,0,0,0,0,0,0,15,0.2,0,0,2,0,0,0,0,0,0,4,0,2,0,0,2,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.2,0,0,3,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,5,0,0,0,0,0,0.2,0,0,0,0,0,0.2,1,0,0.2,0,1,0,0,0,0.2,0,3,0,0,0,0,0.2,0.2,5,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEV,29,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,7,0,0,0,0,3,15,0,0,0.2,0,0,0,0,0,0,10,0,0,0,0,0,0.2,4,0,0,0.2,2,0,0.2,0.2,0,0,0,0,0,0,0.2,3,0,0,0,0.2,0,0,2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,1,0.2,0,0,0,0,1,0,0,0.2,0,0,0,1,0,2,0,0.2,0.2,0.2,0,0.2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAUG,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,2,1,0,0,0,0,4,12,10,3,0,0,0,0,15,3,0,0,0.2,0,0,0,0,0,0,7,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0.2,1,0,0,0,0,0,0.2,0,4,0,3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
